observable;cc;tags;description
192.160.102.166;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
91.200.12.63;UA;suspicious;hijacked prefix
146.185.157.223;NL;scanner;seen initiating a VNC remote frame buffer session to a remote host
200.60.18.102;PE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
195.154.164.29;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
118.36.177.163;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
196.52.43.105;ZA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
162.243.86.122;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
35.160.134.253;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
222.168.152.216;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.26.245.85;ES;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.145.99.102;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.219.29.73;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
220.85.152.1;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
211.24.100.29;MY;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
138.68.75.179;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
5.135.161.94;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
62.33.38.16;RU;scanner;seen attempting to remotely login using SSH password authentication
158.69.159.232;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.141.68.67;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
93.183.207.5;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.161.187.208;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.193.140.179;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.166.201.197;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.206.136.35;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
86.0.216.201;GB;spam;Direct snowshoe spam sources detected via automation
121.28.142.44;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
165.228.48.28;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.79.234.12;CN;spam;Direct snowshoe spam sources detected via automation
180.250.247.43;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
36.226.45.75;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.79.224.90;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
59.55.140.173;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
177.125.20.116;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
77.243.183.162;EU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
155.4.233.176;NO;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
114.207.113.80;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
61.82.251.224;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
88.231.104.195;TR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
170.81.153.190;BR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
119.10.72.173;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
104.236.102.142;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
45.55.236.152;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
193.70.85.206;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
54.173.32.106;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
151.80.47.122;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
221.0.194.22;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
70.66.205.103;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.105.20.171;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
36.77.124.2;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
184.21.189.124;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
188.125.39.188;PL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.154.134.38;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
41.211.100.41;CM;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
14.237.119.86;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
82.211.44.200;DE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
139.59.19.109;SG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.146.127.81;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
94.23.59.34;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
182.18.162.136;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.226.181.164;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
58.217.157.209;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
122.226.181.167;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
203.217.56.210;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
212.237.59.87;IT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
94.75.145.227;RU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
188.172.200.20;AT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
221.148.20.67;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
173.181.132.109;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.99.0.189;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.27.239.27;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
185.86.132.31;RU;spam;Direct snowshoe spam sources detected via automation
219.142.26.118;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.3.171.144;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
211.38.218.219;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
202.106.204.226;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.141.237.186;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
37.134.56.78;ES;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
202.97.205.78;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
139.59.86.104;SG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
213.58.172.26;PT;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
163.172.20.129;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
138.68.7.146;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
36.80.34.225;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
35.194.242.249;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
133.18.57.73;JP;spam;Direct snowshoe spam sources detected via automation
115.254.63.51;IN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
78.129.204.130;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
23.249.175.101;US;scanner;seen initiating a SIP OPTIONS query to a remote host
84.40.103.251;BG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
193.15.16.4;SE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
42.51.203.12;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.250.168.200;TW;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
207.107.67.114;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
27.191.235.90;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.190.104.228;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
139.162.122.110;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
60.173.82.156;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
61.164.67.36;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
203.154.243.50;TH;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
175.193.107.122;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
121.165.33.239;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
180.168.36.170;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
173.249.0.219;DE;scanner;
42.7.26.49;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
190.151.74.170;CL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
125.212.249.115;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
130.162.69.150;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
109.248.46.99;RU;scanner;seen initiating a VNC remote frame buffer session to a remote host
41.237.201.1;EG;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
85.73.76.65;GR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
77.236.97.111;DE;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
220.245.146.47;AU;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
109.64.8.223;IL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
58.234.100.165;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
66.30.71.199;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
90.94.73.27;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
92.27.4.189;GB;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
46.119.28.195;UA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
190.104.233.44;AR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
36.89.48.50;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
51.255.83.104;FR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
139.99.122.129;CA;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
68.228.228.20;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
112.144.41.186;KR;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
186.46.90.101;EC;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
117.107.252.24;CN;scanner;seen attempting to remotely login using SSH password authentication
65.183.153.161;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
41.86.244.130;BJ;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
183.136.188.116;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
123.24.71.81;VN;spam;Direct snowshoe spam sources detected via automation
119.29.162.106;CN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.26.14.92;ID;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
103.99.0.187;VN;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
138.117.6.169;NI;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
54.83.166.199;US;scanner;seen initiating an SSH connection
202.55.93.26;SG;scanner;seen initiating a SIP OPTIONS query to a remote host
69.73.181.8;US;spam;Direct UBE sources, spam operations & spam services
200.123.249.148;AR;scanner;seen attempting to remotely login using SSH password authentication
94.16.121.153;DE;scanner;seen attempting to remotely login using SSH password authentication
197.51.252.218;EG;scanner;seen initiating a VNC remote frame buffer session to a remote host
190.12.85.194;PE;scanner;seen initiating a VNC remote frame buffer session to a remote host
178.175.135.101;MD;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
91.121.173.184;FR;scanner;seen attempting to remotely login using SSH password authentication
37.187.130.130;FR;scanner;seen attempting to remotely login using SSH password authentication
148.163.100.186;US;spam;Direct UBE sources, spam operations & spam services
162.220.8.237;US;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
151.80.154.135;IT;scanner;seen attempting to remotely login using SSH password authentication
82.112.32.45;RU;scanner;seen attempting to remotely login using SSH password authentication
92.222.70.236;FR;scanner;seen attempting to remotely login using SSH password authentication
5.188.10.176;RU;scanner;seen attempting to remotely login using SSH password authentication
69.73.181.16;US;spam;Direct UBE sources, spam operations & spam services
123.207.226.73;CN;scanner;seen initiating an SSH connection
145.14.144.126;NL;exploit;CBL + customised NJABL. 3rd party exploits (proxies, trojans, etc.)
115.71.16.132;KR;scanner;seen initiating an SSH connection
5.188.9.5;RU;scanner;seen initiating a VNC remote frame buffer session to a remote host
185.56.80.113;SC;scanner;seen initiating a VNC remote frame buffer session to a remote host
103.99.2.4;VN;scanner;seen attempting to remotely login using SSH password authentication
35.165.46.227;US;scanner;seen initiating an SSH connection
31.14.142.239;IT;scanner;seen initiating an SSH connection
109.248.46.113;RU;scanner;seen initiating a VNC remote frame buffer session to a remote host
113.30.102.93;KR;scanner;seen initiating an SSH connection
119.29.197.54;CN;scanner;seen attempting to remotely login using SSH password authentication
222.239.169.197;KR;scanner;seen initiating an SSH connection
217.182.51.242;FR;scanner;seen initiating an SSH connection
91.209.235.52;UA;scanner;seen attempting to remotely login using SSH password authentication
5.101.0.51;RU;scanner;seen initiating an SSH connection
144.217.79.79;CA;scanner;seen attempting to remotely login using SSH password authentication
147.135.192.203;FR;scanner;seen attempting to remotely login using SSH password authentication
78.41.207.224;NL;scanner;seen attempting to remotely login using SSH password authentication
196.29.238.17;GH;scanner;seen initiating an SSH connection
182.100.67.237;CN;scanner;seen attempting to remotely login using SSH password authentication
58.218.198.159;CN;scanner;seen attempting to remotely login using SSH password authentication
58.218.198.175;CN;scanner;seen attempting to remotely login using SSH password authentication
58.218.201.189;CN;scanner;seen attempting to remotely login using SSH password authentication
58.218.198.143;CN;scanner;seen attempting to remotely login using SSH password authentication
61.177.172.137;CN;scanner;seen attempting to remotely login using SSH password authentication
158.69.195.217;CA;scanner;seen initiating a SIP OPTIONS query to a remote host
58.218.198.170;CN;scanner;seen attempting to remotely login using SSH password authentication
61.177.172.231;CN;scanner;seen attempting to remotely login using SSH password authentication
125.212.247.108;VN;scanner;seen attempting to remotely login using SSH password authentication
58.242.83.8;CN;scanner;seen attempting to remotely login using SSH password authentication
77.52.209.75;UA;scanner;seen attempting to remotely login using SSH password authentication
123.183.209.140;CN;scanner;seen attempting to remotely login using SSH password authentication
145.239.203.151;FR;scanner;seen attempting to remotely login using SSH password authentication
61.177.172.135;CN;scanner;seen attempting to remotely login using SSH password authentication
58.218.198.169;CN;scanner;seen attempting to remotely login using SSH password authentication
195.154.50.78;FR;scanner;seen initiating an SSH connection
94.136.40.82;GB;botnet;IP used by matsnu C&C
212.227.20.164;DE;botnet;IP used by shiotob/urlzone/bebloh C&C
46.165.220.141;DE;botnet;IP used by ramnit C&C
46.165.220.144;DE;botnet;IP used by ramnit C&C
46.165.220.152;DE;botnet;IP used by ramnit C&C
46.165.221.144;DE;botnet;IP used by ramnit C&C
46.165.254.195;DE;botnet;IP used by ramnit C&C
46.165.254.197;DE;botnet;IP used by ramnit C&C
46.165.254.205;DE;botnet;IP used by ramnit C&C
46.165.254.207;DE;botnet;IP used by ramnit C&C
46.173.218.123;RU;botnet;IP used by ramnit C&C
185.45.192.162;AE;botnet;IP used by ramnit C&C
194.58.56.96;RU;botnet;IP used by ramnit C&C
194.87.109.55;RU;botnet;IP used by ramnit C&C
194.87.99.160;RU;botnet;IP used by ramnit C&C
207.154.220.89;US;botnet;IP used by ramnit C&C
217.20.116.137;DE;botnet;IP used by ramnit C&C
217.20.116.141;DE;botnet;IP used by ramnit C&C
217.20.116.143;DE;botnet;IP used by ramnit C&C
34.197.76.50;US;botnet;IP used by ramnit C&C
46.165.220.150;DE;botnet;IP used by ramnit C&C
46.165.220.153;DE;botnet;IP used by ramnit C&C
46.165.254.201;DE;botnet;IP used by ramnit C&C
46.165.254.203;DE;botnet;IP used by ramnit C&C
46.165.254.204;DE;botnet;IP used by ramnit C&C
46.165.254.206;DE;botnet;IP used by ramnit C&C
46.165.254.214;DE;botnet;IP used by ramnit C&C
139.59.59.137;SG;botnet;IP used by ramnit C&C
194.58.56.210;RU;botnet;IP used by ramnit C&C
194.87.109.215;RU;botnet;IP used by ramnit C&C
194.87.239.151;RU;botnet;IP used by ramnit C&C
217.20.116.131;DE;botnet;IP used by ramnit C&C
217.20.116.132;DE;botnet;IP used by ramnit C&C
217.20.116.136;DE;botnet;IP used by ramnit C&C
35.225.160.245;US;botnet;IP used by ramnit C&C
46.165.220.148;DE;botnet;IP used by ramnit C&C
46.165.229.166;DE;botnet;IP used by ramnit C&C
46.165.254.199;DE;botnet;IP used by ramnit C&C
46.165.254.202;DE;botnet;IP used by ramnit C&C
46.165.254.211;DE;botnet;IP used by ramnit C&C
46.165.254.213;DE;botnet;IP used by ramnit C&C
89.223.109.60;RU;botnet;IP used by ramnit C&C
92.53.91.154;RU;botnet;IP used by ramnit C&C
185.236.130.224;RU;botnet;IP used by ramnit C&C
194.87.109.189;RU;botnet;IP used by ramnit C&C
217.20.116.139;DE;botnet;IP used by ramnit C&C
217.20.116.144;DE;botnet;IP used by ramnit C&C
46.165.220.143;DE;botnet;IP used by ramnit C&C
46.165.220.145;DE;botnet;IP used by ramnit C&C
46.165.220.146;DE;botnet;IP used by ramnit C&C
46.165.220.149;DE;botnet;IP used by ramnit C&C
46.165.220.155;DE;botnet;IP used by ramnit C&C
46.165.221.136;DE;botnet;IP used by ramnit C&C
46.165.221.154;DE;botnet;IP used by ramnit C&C
46.165.254.210;DE;botnet;IP used by ramnit C&C
52.9.172.230;US;botnet;IP used by ramnit C&C
78.46.232.197;DE;botnet;IP used by ramnit C&C
142.4.204.195;CA;botnet;IP used by ramnit C&C
194.87.109.183;RU;botnet;IP used by ramnit C&C
194.87.96.66;RU;botnet;IP used by ramnit C&C
194.87.97.191;RU;botnet;IP used by ramnit C&C
217.20.116.129;DE;botnet;IP used by ramnit C&C
217.20.116.134;DE;botnet;IP used by ramnit C&C
37.220.3.138;GB;botnet;IP used by ramnit C&C
46.165.220.147;DE;botnet;IP used by ramnit C&C
46.165.220.151;DE;botnet;IP used by ramnit C&C
46.165.220.154;DE;botnet;IP used by ramnit C&C
46.165.229.164;DE;botnet;IP used by ramnit C&C
46.165.229.167;DE;botnet;IP used by ramnit C&C
46.165.254.193;DE;botnet;IP used by ramnit C&C
46.165.254.194;DE;botnet;IP used by ramnit C&C
46.165.254.196;DE;botnet;IP used by ramnit C&C
46.165.254.209;DE;botnet;IP used by ramnit C&C
46.165.254.212;DE;botnet;IP used by ramnit C&C
217.20.116.130;DE;botnet;IP used by ramnit C&C
217.20.116.133;DE;botnet;IP used by ramnit C&C
217.20.116.135;DE;botnet;IP used by ramnit C&C
217.20.116.150;DE;botnet;IP used by ramnit C&C
23.89.102.179;US;botnet;IP used by banjori C&C
62.149.142.219;IT;botnet;IP used by banjori C&C
67.231.240.114;US;botnet;IP used by banjori C&C
67.55.92.182;US;botnet;IP used by banjori C&C
74.220.199.8;US;botnet;IP used by banjori C&C
74.220.207.152;US;botnet;IP used by banjori C&C
78.24.9.52;CZ;botnet;IP used by banjori C&C
81.169.145.160;DE;botnet;IP used by banjori C&C
81.169.145.161;DE;botnet;IP used by banjori C&C
83.137.194.79;NL;botnet;IP used by banjori C&C
107.165.79.15;US;botnet;IP used by banjori C&C
109.70.4.246;NL;botnet;IP used by banjori C&C
154.85.212.65;SC;botnet;IP used by banjori C&C
173.239.22.42;US;botnet;IP used by banjori C&C
186.202.153.222;BR;botnet;IP used by banjori C&C
196.22.132.17;ZA;botnet;IP used by banjori C&C
198.71.233.87;US;botnet;IP used by banjori C&C
208.109.80.14;US;botnet;IP used by banjori C&C
217.26.53.222;CH;botnet;IP used by banjori C&C
219.118.71.121;JP;botnet;IP used by banjori C&C
23.228.203.69;US;botnet;IP used by banjori C&C
43.241.196.105;CN;botnet;IP used by banjori C&C
81.169.145.88;DE;botnet;IP used by banjori C&C
85.158.203.201;NL;botnet;IP used by banjori C&C
104.171.24.25;US;botnet;IP used by banjori C&C
104.171.24.26;US;botnet;IP used by banjori C&C
104.233.239.69;US;botnet;IP used by banjori C&C
108.187.67.6;US;botnet;IP used by banjori C&C
112.121.187.246;HK;botnet;IP used by banjori C&C
119.188.157.22;CN;botnet;IP used by banjori C&C
119.23.127.213;CN;botnet;IP used by banjori C&C
128.1.211.57;US;botnet;IP used by banjori C&C
133.242.195.32;JP;botnet;IP used by banjori C&C
173.236.55.90;US;botnet;IP used by banjori C&C
192.185.167.91;US;botnet;IP used by banjori C&C
198.23.48.104;US;botnet;IP used by banjori C&C
198.38.82.115;US;botnet;IP used by banjori C&C
202.181.97.76;JP;botnet;IP used by banjori C&C
208.73.210.217;US;botnet;IP used by banjori C&C
208.73.211.177;US;botnet;IP used by banjori C&C
210.233.65.226;JP;botnet;IP used by banjori C&C
219.235.5.224;CN;botnet;IP used by banjori C&C
69.46.71.59;US;botnet;IP used by banjori C&C
96.126.99.160;US;botnet;IP used by banjori C&C
106.187.53.198;JP;botnet;IP used by banjori C&C
112.121.185.141;HK;botnet;IP used by banjori C&C
121.199.30.18;CN;botnet;IP used by banjori C&C
173.239.23.228;US;botnet;IP used by banjori C&C
192.169.243.26;US;botnet;IP used by banjori C&C
203.156.192.80;CN;botnet;IP used by banjori C&C
216.40.47.17;CA;botnet;IP used by banjori C&C
23.107.124.53;US;botnet;IP used by banjori C&C
43.230.142.125;HK;botnet;IP used by banjori C&C
69.64.147.249;US;botnet;IP used by banjori C&C
96.30.52.60;US;botnet;IP used by banjori C&C
103.71.236.189;HK;botnet;IP used by banjori C&C
106.187.51.202;JP;botnet;IP used by banjori C&C
112.127.77.125;CN;botnet;IP used by banjori C&C
123.1.194.96;HK;botnet;IP used by banjori C&C
162.210.102.66;US;botnet;IP used by banjori C&C
172.246.178.129;US;botnet;IP used by banjori C&C
192.147.0.118;US;botnet;IP used by banjori C&C
192.190.87.140;US;botnet;IP used by banjori C&C
202.254.234.152;JP;botnet;IP used by banjori C&C
208.73.210.202;US;botnet;IP used by banjori C&C
209.141.38.71;US;botnet;IP used by banjori C&C
62.4.17.220;FR;botnet;IP used by banjori C&C
67.55.92.183;US;botnet;IP used by banjori C&C
74.208.236.219;US;botnet;IP used by banjori C&C
78.46.156.194;DE;botnet;IP used by banjori C&C
81.169.145.159;DE;botnet;IP used by banjori C&C
107.160.183.81;US;botnet;IP used by banjori C&C
109.232.216.9;TR;botnet;IP used by banjori C&C
112.78.125.29;JP;botnet;IP used by banjori C&C
121.40.153.149;CN;botnet;IP used by banjori C&C
122.10.99.22;HK;botnet;IP used by banjori C&C
134.73.61.187;US;botnet;IP used by banjori C&C
150.95.255.38;JP;botnet;IP used by banjori C&C
154.85.236.157;SC;botnet;IP used by banjori C&C
163.44.191.38;JP;botnet;IP used by banjori C&C
178.79.147.207;GB;botnet;IP used by banjori C&C
192.161.187.200;US;botnet;IP used by banjori C&C
202.254.234.141;JP;botnet;IP used by banjori C&C
208.73.211.165;US;botnet;IP used by banjori C&C
66.143.54.21;US;botnet;IP used by necurs C&C
68.239.232.113;US;botnet;IP used by necurs C&C
70.191.103.148;US;botnet;IP used by necurs C&C
71.183.225.144;US;botnet;IP used by necurs C&C
170.122.138.5;US;botnet;IP used by necurs C&C
68.167.240.86;US;botnet;IP used by necurs C&C
68.47.44.55;US;botnet;IP used by necurs C&C
69.55.164.177;US;botnet;IP used by necurs C&C
67.199.191.247;US;botnet;IP used by necurs C&C
70.231.202.55;US;botnet;IP used by necurs C&C
71.135.245.55;US;botnet;IP used by necurs C&C
64.103.191.112;US;botnet;IP used by necurs C&C
66.55.230.182;US;botnet;IP used by necurs C&C
70.223.212.147;US;botnet;IP used by necurs C&C
64.95.180.245;US;botnet;IP used by necurs C&C
67.175.158.150;US;botnet;IP used by necurs C&C
70.39.91.244;US;botnet;IP used by necurs C&C
191.5.59.60;BR;botnet;IP used by pykspa C&C
40.255.0.62;US;botnet;IP used by pykspa C&C
63.252.160.167;US;botnet;IP used by pykspa C&C
78.47.106.15;DE;botnet;IP used by pykspa C&C
182.254.245.178;CN;botnet;IP used by pykspa C&C
46.28.105.107;CZ;botnet;IP used by simda C&C
46.28.2.13;IT;botnet;IP used by simda C&C
62.149.128.157;IT;botnet;IP used by simda C&C
77.232.68.19;EU;botnet;IP used by simda C&C
79.219.71.163;DE;botnet;IP used by simda C&C
79.96.64.194;PL;botnet;IP used by simda C&C
80.237.132.180;DE;botnet;IP used by simda C&C
81.169.145.84;DE;botnet;IP used by simda C&C
84.234.64.242;FI;botnet;IP used by simda C&C
84.38.228.119;NL;botnet;IP used by simda C&C
84.42.137.42;CZ;botnet;IP used by simda C&C
85.13.132.239;DE;botnet;IP used by simda C&C
89.31.143.1;DE;botnet;IP used by simda C&C
92.43.203.171;HU;botnet;IP used by simda C&C
93.185.103.42;CZ;botnet;IP used by simda C&C
95.211.102.20;NL;botnet;IP used by simda C&C
145.239.86.128;FR;botnet;IP used by simda C&C
178.33.49.166;FR;botnet;IP used by simda C&C
185.51.65.84;HU;botnet;IP used by simda C&C
194.242.61.31;IT;botnet;IP used by simda C&C
212.85.106.71;PL;botnet;IP used by simda C&C
217.160.0.225;DE;botnet;IP used by simda C&C
52.51.109.247;US;botnet;IP used by simda C&C
52.58.78.16;US;botnet;IP used by simda C&C
62.116.130.8;DE;botnet;IP used by simda C&C
62.149.128.163;IT;botnet;IP used by simda C&C
62.149.128.72;IT;botnet;IP used by simda C&C
81.169.145.105;DE;botnet;IP used by simda C&C
81.177.139.153;RU;botnet;IP used by simda C&C
83.140.221.138;SE;botnet;IP used by simda C&C
83.162.30.185;NL;botnet;IP used by simda C&C
85.124.51.115;AT;botnet;IP used by simda C&C
89.42.219.208;RO;botnet;IP used by simda C&C
104.31.88.58;US;botnet;IP used by simda C&C
104.31.89.58;US;botnet;IP used by simda C&C
141.8.230.20;CH;botnet;IP used by simda C&C
183.110.225.165;KR;botnet;IP used by simda C&C
183.90.242.4;JP;botnet;IP used by simda C&C
188.40.28.163;DE;botnet;IP used by simda C&C
192.64.147.231;US;botnet;IP used by simda C&C
212.1.212.61;US;botnet;IP used by simda C&C
217.160.0.169;DE;botnet;IP used by simda C&C
217.160.0.239;DE;botnet;IP used by simda C&C
217.160.233.84;DE;botnet;IP used by simda C&C
